mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C01011,4256,(3S)-Citramalyl-CoA; L-Citramalyl-CoA; (S)-Citramalyl-CoA; (3S)-3-Carboxy-3-hydroxybutanoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](C)(O)C(=O)O,C26H42N7O20P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C00506,3789,L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid,N[C@@H](CS(=O)(=O)O)C(=O)O,C3H7NO5S,"['[O;H,-]C(=O)', 'O=S(=O)(O)']"
C07699,9901,Nisoldipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C20H24N2O6,"['[O-]', '[N+](=O)[O-]']"
C00541,3822,Cob(II)alamin; Vitamin B12r,C/C1=C2/N([Co+])C([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,C62H88CoN13O14P,"['[O-]', '[P](=O)(O)(O)']"
C18940,124489612,Glyodin; Glyodin acetate,CC(=O)O.CCCCCCCCCCCCCCCCCC1=NCCN1,C22H44N2O2,"['[O;H,-]C(=O)']"
C00068,3368,Thiamin diphosphate; Thiamine diphosphate; Thiamin pyrophosphate; TPP; ThPP,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,C12H19N4O7P2S+,['[P](=O)(O)(O)']
C02200,5268,UDP-glucosamine; UDP-alpha-D-glucosamine,N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,C15H25N3O16P2,['[P](=O)(O)(O)']
C00568,3847,4-Aminobenzoate; ABEE; 4-Aminobenzoic acid; p-Aminobenzoate,Nc1ccc(C(=O)O)cc1,C7H7NO2,"['[O;H,-]C(=O)']"
C04622,7212,(Z)-2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide,NC(=O)/C(=C\c1ccc([N+](=O)[O-])o1)c1ccco1,C11H8N2O5,"['[O-]', '[N+](=O)[O-]']"
C00049,3351,L-Aspartate; L-Aspartic acid; 2-Aminosuccinic acid; L-Asp,N[C@@H](CC(=O)O)C(=O)O,C4H7NO4,"['[O;H,-]C(=O)']"
C00563,3843,Phosphoramidon,CC(C)C[C@H](NP(=O)(O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C23H34N3O10P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C19065,124489737,Profluralin,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C14H16F3N3O4,"['[O-]', '[N+](=O)[O-]']"
C08475,10668,Cucumopine,O=C(O)CC[C@]1(C(=O)O)N[C@H](C(=O)O)Cc2nc[nH]c21,C11H13N3O6,"['[O;H,-]C(=O)']"
C04540,7146,N4-(Acetyl-beta-D-glucosaminyl)asparagine; N4-(beta-N-Acetyl-D-glucosaminyl)-L-asparagine; 1-beta-Aspartyl-N-acetyl-D-glucosaminylamine,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@H](N)C(=O)O,C12H21N3O8,"['[O;H,-]C(=O)']"
C00020,3322,AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C10H14N5O7P,['[P](=O)(O)(O)']
C12320,582710,dTDP-L-4-oxovancosamine,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@](C)(N)C(=O)[C@H](C)O3)O2)c(=O)[nH]c1=O,C17H27N3O13P2,['[P](=O)(O)(O)']
C19706,135626174,cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline,O=C(O)[C@H]1NCC[C@H]1O,C5H9NO3,"['[O;H,-]C(=O)']"
C09809,11997,"Cyclohex-2,5-diene-1-carboxyl-CoA; Cyclohexa-2,5-diene-1-carbonyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1C=CCC=C1,C28H42N7O17P3S,['[P](=O)(O)(O)']
C20022,135626488,Decarbamoylgonyautoxin 1,N=C1N[C@H]2[C@H](CO)N(O)C(=N)N3C[C@@H](OS(=O)(=O)O)C(O)(O)[C@]23N1,C9H16N6O8S,['O=S(=O)(O)']
C00064,3364,L-Glutamine; L-2-Aminoglutaramic acid,NC(=O)CC[C@H](N)C(=O)O,C5H10N2O3,"['[O;H,-]C(=O)']"
C07662,9864,"Sparfloxacin; cis-5-Amino-1-cyclopropyl-7-(3,5-dimethyl-1-piperazinyl)-6,8-difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid",C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,C19H22F2N4O3,"['[O;H,-]C(=O)']"
C05520,7865,2-Amino-3-oxoadipate; 2-Amino-3-oxohexanedioic acid,NC(C(=O)O)C(=O)CCC(=O)O,C6H9NO5,"['[O;H,-]C(=O)']"
C11331,13506,Leu-leu-tyr; LLY,CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,C21H33N3O5,"['[O;H,-]C(=O)']"
C08062,10262,"2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate",Nc1ccccc1C(=O)/C=C\C=C(\O)C(=O)O,C12H11NO4,"['[O;H,-]C(=O)']"
C00079,3379,L-Phenylalanine; (S)-alpha-Amino-beta-phenylpropionic acid,N[C@@H](Cc1ccccc1)C(=O)O,C9H11NO2,"['[O;H,-]C(=O)']"
C07704,9906,Moexipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,C27H34N2O7,"['[O;H,-]C(=O)']"
C18937,124489609,Fenaminosulf; para-Dimethylaminoazobenzenediazo sodium sulfonate,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1.[Na+],C8H10N3NaO3S,"['[O-]', 'O=S(=O)(O)']"
C03177,6059,Streptamine phosphate,N[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](OP(=O)(O)O)[C@H]1O,C6H15N2O7P,['[P](=O)(O)(O)']
C11373,13547,Temocaprilat; RS 5139,O=C(O)CN1C[C@@H](c2cccs2)SC[C@H](N[C@@H](CCc2ccccc2)C(=O)O)C1=O,C21H24N2O5S2,"['[O;H,-]C(=O)']"
C04621,7211,(E)-2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide,NC(=O)/C(=C/c1ccc([N+](=O)[O-])o1)c1ccco1,C11H8N2O5,"['[O-]', '[N+](=O)[O-]']"
C19056,124489728,Chloramben,Nc1cc(Cl)cc(C(=O)O)c1Cl,C7H5Cl2NO2,"['[O;H,-]C(=O)']"
C19838,135626305,D-erythro-3-Hydroxyaspartate,N[C@@H](C(=O)O)[C@H](O)C(=O)O,C4H7NO5,"['[O;H,-]C(=O)']"
C19704,135626172,Dinoflagellate luciferin,C=CC1=C(C)C(=O)NC1Cc1[nH]c(Cc2[nH]c3c(c2C)C(=O)C/C3=C2/N[C@H](C(=O)O)[C@@H](C)[C@@H]2CCC(=O)O)c(CC)c1C,C33H40N4O6,"['[O;H,-]C(=O)']"
C07659,9861,Sulfathalidine; Phthalylsulfathiazole; 2-[[[4-[(2-Thiazolylamino)sulfonyl]phenyl]amino]carbonyl]benzoic acid,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,C17H13N3O5S2,"['[O;H,-]C(=O)']"
C04541,7147,N5-Dinitrophenyl-L-ornithine methyl ester,COC(=O)[C@@H](N)CCCN(c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,C18H20N4O6,"['[O-]', '[N+](=O)[O-]']"
C00037,3339,Glycine; Aminoacetic acid; Gly,NCC(=O)O,C2H5NO2,"['[O;H,-]C(=O)']"
C19066,124489738,Chlomethoxyfen,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],C13H9Cl2NO4,"['[O-]', '[N+](=O)[O-]']"
C19038,124489710,Dinex,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,C12H14N2O5,"['[O-]', '[N+](=O)[O-]']"
C00575,3854,"3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP",Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,C10H12N5O6P,['[P](=O)(O)(O)']
C18972,124489644,Crufomate,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,C12H19ClNO3P,['[P](=O)(O)(O)']
C00582,3861,Phenylacetyl-CoA; Phenylacetyl coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,C29H42N7O17P3S,['[P](=O)(O)(O)']
C00566,3845,(3S)-Citryl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](O)(CC(=O)O)C(=O)O,C27H42N7O22P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C04630,7219,"UDP-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucose; UDP-4-amino-4,6-dideoxy-N-acetyl-alpha-D-glucosamine; UDP-N-acetylbacillosamine",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](N)[C@@H]1O,C17H28N4O15P2,['[P](=O)(O)(O)']
C12321,582711,"dTDP-L-epivancosamine; dTDP-beta-L-4-epi-vancosamine; dTDP-3-amino-2,3,6-trideoxy-3-methyl-beta-L-arabino-hexopyranose",Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O,C17H29N3O13P2,['[P](=O)(O)(O)']
C00044,3346,GTP; Guanosine 5'-triphosphate,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C10H16N5O14P3,['[P](=O)(O)(O)']
C11332,13507,Leucyl-leucine,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,C12H24N2O3,"['[O;H,-]C(=O)']"
C00073,3373,L-Methionine; Methionine; L-2-Amino-4methylthiobutyric acid,CSCC[C@H](N)C(=O)O,C5H11NO2S,"['[O;H,-]C(=O)']"
C20190,163311933,"P1,P6-Bis(5'-adenosyl)hexaphosphate",Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,C20H30N10O25P6,['[P](=O)(O)(O)']
C17751,96024078,cyclo-Dopa 5-O-glucoside,O=C(O)[C@@H]1Cc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2N1,C15H19NO9,"['[O;H,-]C(=O)']"
C20183,163311926,N7-Methylguanosine 5'-diphosphate; N7-Methyl-GDP,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,C11H18N5O11P2+,['[P](=O)(O)(O)']
C17719,96024049,Tenitramine,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],C10H20N6O12,"['[O-]', '[N+](=O)[O-]']"
C17740,96024067,p-Coumaroyl-diketide-CoA; (4-Coumaroyl)acetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)/C=C/c1ccc(O)cc1,C32H44N7O19P3S,['[P](=O)(O)(O)']
C17731,96024061,Sodium folinate,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)[O-])cc1)N2C=O.[Na+],C20H22N7NaO7,"['[O-]', '[O;H,-]C(=O)']"
C17752,96024079,cyclo-Dopa-glucuronylglucoside,O=C(O)[C@@H]1Cc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2N1,C21H27NO15,"['[O;H,-]C(=O)']"
C20198,163311941,Adenosine 5'-pentaphosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C10H18N5O19P5,['[P](=O)(O)(O)']
C20171,163311914,Icilin; AG 3-5,O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O,C16H13N3O4,"['[O-]', '[N+](=O)[O-]']"
C00217,3517,D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid,N[C@H](CCC(=O)O)C(=O)O,C5H9NO4,"['[O;H,-]C(=O)']"
C17758,96024085,"4,5-seco-Dopa",N[C@@H](CC(=C/C=O)/C=C(/O)C(=O)O)C(=O)O,C9H11NO6,"['[O;H,-]C(=O)']"
C00005,3307,NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C21H30N7O17P3,['[P](=O)(O)(O)']
C20288,163312028,N-Sulfonyloxy-PhIP,Cn1c(NOS(=O)(=O)O)nc2ncc(-c3ccccc3)cc21,C13H12N4O4S,['O=S(=O)(O)']
C17753,96024080,Dopaxanthin quinone,O=C(O)C1=C/C(=C/C=N\[C@@H](CC2=CC(=O)C(=O)C=C2)C(=O)O)C[C@@H](C(=O)O)N1,C18H16N2O8,"['[O;H,-]C(=O)']"
C17572,96023917,Bluensidine 6-phosphate,N=C(N)N[C@H]1[C@H](O)[C@@H](OC(N)=O)[C@H](O)[C@@H](O)[C@@H]1OP(=O)(O)O,C8H17N4O9P,['[P](=O)(O)(O)']
C17741,96024068,Feruloyl-diketide-CoA; Feruloylacetyl-CoA,COc1cc(/C=C/C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O,C33H46N7O20P3S,['[P](=O)(O)(O)']
C20176,163311919,"8-Oxo-dGDP; 8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-diphosphate",Nc1nc(=O)c2[nH]c(=O)n([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,C10H15N5O11P2,['[P](=O)(O)(O)']
C17689,96024029,"Ursodeoxycholoyl-CoA; 3alpha,7beta-Dihydroxy-5beta-cholanoyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C45H74N7O19P3S,['[P](=O)(O)(O)']
C21905,,3-Oxocholan-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C45H72N7O18P3S,['[P](=O)(O)(O)']
C17757,96024084,2-Descarboxy-betanidin,O=C(O)C1=C/C(=C/C=[N+]2\CCc3cc(O)c(O)cc32)C[C@@H](C(=O)O)N1,C17H17N2O6+,"['[O;H,-]C(=O)']"
C20658,172232380,O-Acetyl-ADP-ribose; 2''-O-Acetyl-ADP-ribose; AADPR,CC(=O)O[C@H]1C(O)O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@H]1O,C17H25N5O15P2,['[P](=O)(O)(O)']
C03479,6294,"Folinic acid; Leucovorin; 5-Formyltetrahydrofolate; L(-)-5-Formyl-5,6,7,8-tetrahydrofolic acid",Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,C20H23N7O7,"['[O;H,-]C(=O)']"
C15704,47205030,Tubulysin D,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(=O)CC(C)C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)O)cs1)C(C)C,C43H65N5O9S,"['[O;H,-]C(=O)']"
C15719,47205045,Coelichelin,C[C@@H](O)[C@@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)N(O)CCC[C@H](NC(=O)[C@H](N)CCCN(O)C=O)C(=O)O,C21H39N7O11,"['[O;H,-]C(=O)']"
C17962,96024182,Demethylphosphinothricin; (2S)-2-Amino-4-(hydroxyphosphinyl)butanoic acid,N[C@@H](CC[PH](=O)O)C(=O)O,C4H10NO4P,"['[O;H,-]C(=O)']"
C17940,96024161,Rhizocticin B,CC(C)C(N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C\CP(=O)(O)O)C(=O)O,C16H31N6O7P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C17935,96024156,Cysteinyldopa; 5-S-Cysteinyl-DOPA,N[C@@H](CSc1cc(C[C@H](N)C(=O)O)cc(O)c1O)C(=O)O,C12H16N2O6S,"['[O;H,-]C(=O)']"
C02944,5863,3-cis-Dodecenoyl-CoA; 3-cis-Dodecenoyl coenzyme A; (3Z)-Dodecenoyl-CoA; (3Z)-Dodec-3-enoyl-CoA,CCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C33H56N7O17P3S,['[P](=O)(O)(O)']
C15700,47205026,gamma-Glutamyl-gamma-aminobutyraldehyde,N[C@@H](CCC(=O)NCCCC=O)C(=O)O,C9H16N2O4,"['[O;H,-]C(=O)']"
C03483,6295,Adenosine tetraphosphate; Adenosine 5'-tetraphosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C10H17N5O16P4,['[P](=O)(O)(O)']
C15702,47205028,Tubulysin A,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCCN1C)C(=O)N(COC(=O)CC(C)C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccc(O)cc2)C[C@H](C)C(=O)O)cs1)C(C)C,C43H65N5O10S,"['[O;H,-]C(=O)']"
C02954,5872,6-Aminopenicillanate; 6-Aminopenicillanic acid,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,C8H12N2O3S,"['[O;H,-]C(=O)']"
C02983,5892,Abrine; L-Abrine; N-Methyl-L-tryptophane,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C12H14N2O2,"['[O;H,-]C(=O)']"
C15711,47205037,Balhimycin,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)C(=O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O,C66H73Cl2N9O24,"['[O;H,-]C(=O)']"
C03357,6196,4-Acetamidobutanoyl-CoA,CC(=O)NCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H45N8O18P3S,['[P](=O)(O)(O)']
C15718,47205044,Pyoverdine I,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@@H](NC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CO)NC(=O)[C@@H]2CCN=C3C(NC(=O)CCC(=O)O)=Cc4cc(O)c(O)cc4N32)CCCCNC(=O)[C@H]([C@@H](C)O)NC1=O,C55H83N17O22,"['[O;H,-]C(=O)']"
C17945,96024166,Phosphonoformyl-CMP; CMP-5'-phosphonoformate,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)C(=O)O)[C@@H](O)[C@H]2O)c(=O)n1,C10H15N3O12P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20304,163312042,S-(2-Chloroethyl)glutathione,N[C@@H](CCC(=O)N[C@@H](CSCCCl)C(=O)NCC(=O)O)C(=O)O,C12H20ClN3O6S,"['[O;H,-]C(=O)']"
C03368,6205,7''-O-Phosphohygromycin,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)COP(=O)(O)O)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,C20H38N3O16P,['[P](=O)(O)(O)']
C02939,5858,3-Methylbutanoyl-CoA; Isovaleryl-CoA,CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C26H44N7O17P3S,['[P](=O)(O)(O)']
C15713,47205039,Nodularin,C/C=C1/C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,C41H60N8O10,"['[O;H,-]C(=O)']"
C03366,6203,5-Phosphooxy-L-lysine; (5R)-5-Phosphooxy-L-lysine; 5-Phosphonooxy-L-lysine; O-Phosphohydroxy-L-lysine; (5R)-5-Phosphonooxy-L-lysine,NC[C@@H](CC[C@H](N)C(=O)O)OP(=O)(O)O,C6H15N2O6P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C02892,5821,Thiamine acetic acid; Thiamin acetic acid,Cc1ncc(C[n+]2csc(CC(=O)O)c2C)c(N)n1,C12H15N4O2S+,"['[O;H,-]C(=O)']"
C15703,47205029,Tubulysin B,CCCC(=O)OCN(C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C)[C@@H](C)CC)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccc(O)cc2)C[C@H](C)C(=O)O)cs1)C(C)C,C42H63N5O10S,"['[O;H,-]C(=O)']"
C02886,5817,S-Hexyl-glutathione; S-Hexyl-L-glutathione,CCCCCCSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,C16H29N3O6S,"['[O;H,-]C(=O)']"
C15705,47205031,Tubulysin E,CCCC(=O)OCN(C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C)[C@@H](C)CC)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)O)cs1)C(C)C,C42H63N5O9S,"['[O;H,-]C(=O)']"
C02977,5888,GDP-6-deoxy-D-talose; GDP-6-deoxy-alpha-D-talose,C[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,C16H25N5O15P2,['[P](=O)(O)(O)']
C17944,96024165,Rhizocticin A,N=C(N)NCCC[C@H](N)C(=O)N[C@@H](/C=C\CP(=O)(O)O)C(=O)O,C11H22N5O6P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C02949,5868,4-Hydroxybenzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(O)cc1,C28H40N7O18P3S,['[P](=O)(O)(O)']
C15742,47205068,Cyanopeptolin A,CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CCCNC(=N)N)C(=O)NC2CCC(O)N(C2=O)C(CC(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)OC1C,C46H72N10O12,"['[O;H,-]C(=O)']"
C15710,47205036,Phoslactomycin B,CC[C@H]1C=CC(=O)O[C@H]1/C=C/[C@](O)(CCN)[C@@H](C[C@@H](O)/C=C\C=C/C1CCCCC1)OP(=O)(O)O,C25H40NO8P,['[P](=O)(O)(O)']
C14877,17395875,S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine,CC(=O)N[C@@H](CSCCn1cnc2nc(N)[nH]c(=O)c21)C(=O)O,C12H16N6O4S,"['[O;H,-]C(=O)']"
