mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C20357,163312095,"UDP-N,N'-diacetylbacillosamine; UDP-2,4-diacetamido-2,4,6-trideoxy-alpha-D-glucopyranose",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O,C19H30N4O16P2,['[P](=O)(O)(O)']
C22253,,"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-gulose",CC(=O)N[C@@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@@H](NC(C)=O)[C@@H]1O,C19H30N4O16P2,['[P](=O)(O)(O)']
C22252,,"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-idose",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@@H](NC(C)=O)[C@@H]1O,C19H30N4O16P2,['[P](=O)(O)(O)']
C20853,254741319,"Monacolin L acid; (3R,5R)-7-[(1S,2S,6R,8aR)-2,6-Dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoate",C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]2CC1,C19H30O4,"['[O;H,-]C(=O)']"
C20854,254741320,"Monacolin J acid; (3R,5R)-7-[(1S,2S,6R,8S,8aR)-8-Hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid",C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]2[C@@H](O)C1,C19H30O5,"['[O;H,-]C(=O)']"
C20851,254741317,"Dihydromonacolin L acid; (3R,5R)-7-[(1S,2S,4aR,6R,8aS)-2,6-Dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen1yl]-3,5-dihydroxyheptanoate",C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=C[C@H]2C1,C19H32O4,"['[O;H,-]C(=O)']"
C20852,254741318,"3alpha-Hydroxy-3,5-dihydromonacolin L acid; (3R,5R)-7-[(1R,2R,3S,6R,8aR)-3-Hydroxy-2,6-dimethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-yl]-3,5-dihydroxyheptanoate",C[C@@H]1CC[C@H]2C(=C[C@@H](O)[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C1,C19H32O5,"['[O;H,-]C(=O)']"
C08366,10562,Sterculic acid,CCCCCCCCC1=C(CCCCCCCC(=O)O)C1,C19H34O2,"['[O;H,-]C(=O)']"
C13838,854083,"Lactobacillic acid; 11R,12S-Methylene-octadecanoic acid",CCCCCC[C@H]1C[C@H]1CCCCCCCCCC(=O)O,C19H36O2,"['[O;H,-]C(=O)']"
C13787,854032,17-Methyl-6Z-octadecenoic acid; 17-Methyl-6Z-octadecenoate,CC(C)CCCCCCCCC/C=C\CCCCC(=O)O,C19H36O2,"['[O;H,-]C(=O)']"
C01192,4418,Palmitoylglycerone phosphate,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,C19H37O7P,['[P](=O)(O)(O)']
C16794,96023318,Tuberculostearic acid; 10-Methyloctadecanoic acid,CCCCCCCCC(C)CCCCCCCCC(=O)O,C19H38O2,"['[O;H,-]C(=O)']"
C16535,51090864,Nonadecanoic acid; Nonadecylic acid,CCCCCCCCCCCCCCCCCCC(=O)O,C19H38O2,"['[O;H,-]C(=O)']"
C04036,6739,1-Palmitoylglycerol 3-phosphate; 1-Hexadecanoyl-sn-glycero-3-phosphate,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,C19H39O7P,['[P](=O)(O)(O)']
C20588,172232325,Tetrabromophenol blue,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2c(Br)c(Br)c(Br)c(Br)c21,C19H6Br8O5S,['O=S(=O)(O)']
C11363,13538,Sulfobromophthalein,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,C20H10Br4O10S2,['O=S(=O)(O)']
C14760,17395758,Amaranth; Food red No.2,O=S(=O)([O-])c1ccc2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+],C20H11N2Na3O10S3,"['[O-]', 'O=S(=O)(O)']"
C20344,163312082,New coccine; C.I. Acid red 18; Food red No.102,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1.[Na+].[Na+].[Na+],C20H11N2Na3O10S3,"['[O-]', 'O=S(=O)(O)']"
C19358,124490030,Carmoisine; Azorubin; C.I. Acid Red 14,O=S(=O)([O-])c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2O)c2ccccc12.[Na+].[Na+],C20H12N2Na2O7S2,"['[O-]', 'O=S(=O)(O)']"
C18277,103061459,"4,5-Chrysenedicarboxylate",O=C(O)c1cccc2ccc3c4ccccc4cc(C(=O)O)c3c12,C20H12O4,"['[O;H,-]C(=O)']"
C18272,103061454,cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate,O=C(O)C(=O)/C=C\c1cc2ccc3cccc4ccc(c1O)c2c34,C20H12O4,"['[O;H,-]C(=O)']"
C18271,103061453,cis-4-(7-Hydroxtpyren-8-yl)-2-oxobut-3-enoate,O=C(O)C(=O)/C=C\c1c(O)cc2ccc3cccc4ccc1c2c34,C20H12O4,"['[O;H,-]C(=O)']"
C12368,582758,Tetracenomycin D3,Cc1c(C(=O)O)c(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3=O,C20H12O8,"['[O;H,-]C(=O)']"
C12367,582757,Tetracenomycin F1,Cc1c(C(=O)O)c(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3,C20H14O7,"['[O;H,-]C(=O)']"
C12416,582806,Nogalonate; Nogalonic acid,CC(=O)CC(=O)c1c(CC(=O)O)cc2c(c1O)C(=O)c1c(O)cccc1C2=O,C20H14O8,"['[O;H,-]C(=O)']"
C14223,7847033,Phenolphthalin,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,C20H16O4,"['[O;H,-]C(=O)']"
C19562,124490234,7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12,C20H16O4S,['O=S(=O)(O)']
C18629,124489303,Deoxynogalonate; 12-Deoxynogalonic acid,CC(=O)CC(=O)c1c(CC(=O)O)cc2c(c1O)C(=O)c1c(O)cccc1C2,C20H16O7,"['[O;H,-]C(=O)']"
C18709,124489383,Decaketide tricyclic intermediate,CC(=O)CC(=O)c1c(CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O,C20H16O8,"['[O;H,-]C(=O)']"
C12366,582756,Tetracenomycin F2; Tcm F2,CC(=O)c1c(/C=C(/O)CC(=O)O)cc2cc3cc(O)cc(O)c3c(O)c2c1O,C20H16O8,"['[O;H,-]C(=O)']"
C01531,4693,Sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,C20H17FO3S,"['[O;H,-]C(=O)']"
C09955,12141,Ochratoxin A,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,C20H18ClNO6,"['[O;H,-]C(=O)']"
C10446,12629,Diferulic acid,COc1cc(/C=C/C(=O)O)cc(-c2cc(/C=C/C(=O)O)cc(OC)c2O)c1O,C20H18O8,"['[O;H,-]C(=O)']"
C04418,7050,"N-Acetyl-L-phenylalanyl-L-diiodotyrosine; N-Acetylphenylalanyl-3,5-diiodotyrosine",CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,C20H20I2N2O5,"['[O;H,-]C(=O)']"
C07231,9440,Moxalactam; Latamoxef,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,C20H20N6O9S,"['[O;H,-]C(=O)']"
C12018,14175,SM-17466,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](CC(N)=O)cc4)cs3)[C@H](C)[C@H]12,C20H21N4O5S2+,"['[O;H,-]C(=O)']"
C06446,8679,"2-N,6-N-Bis(2,3-dihydroxybenzoyl)-L-lysine",O=C(NCCCC[C@H](NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O,C20H22N2O8,"['[O;H,-]C(=O)']"
C10873,13056,Plicatic acid,COc1cc2c(cc1O)[C@H](c1cc(O)c(O)c(OC)c1)[C@@](O)(C(=O)O)[C@](O)(CO)C2,C20H22O10,"['[O;H,-]C(=O)']"
C11371,13545,Nafenopin,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,C20H22O3,"['[O;H,-]C(=O)']"
C06839,9057,Azlocillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,C20H23N5O6S,"['[O;H,-]C(=O)']"
C15174,17396171,"Estra-1,3,5-(10)-trien-17-one-3-oxyacetic acid; 3-O-(Carboxymethyl)estrone",C[C@]12CC[C@@H]3c4ccc(OCC(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,C20H24O4,"['[O;H,-]C(=O)']"
C08588,10781,"Crocetin; 8,8'-Diapocarotene-8,8'-dioic acid",CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,C20H24O4,"['[O;H,-]C(=O)']"
C15618,17396609,Sobetirome; GC-1,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,C20H24O4,"['[O;H,-]C(=O)']"
C15430,17396427,"3-Hydroxyestra-1,3,5(10)-trien-17-one O-(carboxymethyl)oxime; Estrone 17-O-carboxymethyloxime",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC/C2=N\OCC(=O)O,C20H25NO4,"['[O;H,-]C(=O)']"
C04392,7032,"P1,P4-Bis(5'-xanthosyl) tetraphosphate; XppppX",O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(=O)[nH]c(=O)[nH]c65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1,C20H26N8O23P4,['[P](=O)(O)(O)']
C16678,51091001,all-trans-4-Oxoretinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O,C20H26O3,"['[O;H,-]C(=O)']"
C14162,7846974,Gibberellin A15,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)O,C20H26O4,"['[O;H,-]C(=O)']"
C14161,7846973,Gibberellin A37,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)O,C20H26O5,"['[O;H,-]C(=O)']"
C11861,14023,Gibberellin A24,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H26O5,"['[O;H,-]C(=O)']"
C12308,582699,Gibberellin A44; Gibberellin 44,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CCC[C@@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)O,C20H26O5,"['[O;H,-]C(=O)']"
C02034,5127,Gibberellin A19; Gibberellin 19,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)C1[C@@H]3C(=O)O,C20H26O6,"['[O;H,-]C(=O)']"
C11862,14024,Gibberellin A36,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C=O)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H26O6,"['[O;H,-]C(=O)']"
C00777,4038,"Retinoate; Retinoic acid; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid",CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,C20H28O2,"['[O;H,-]C(=O)']"
C07058,9270,13-cis-Retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,C20H28O2,"['[O;H,-]C(=O)']"
C12078,14229,"Dehydroabietic acid; (-)-Dehydroabietic acid; 13-Isopropylpodocarpa-8,11,13-trien-15-oic acid; Abieta-8,11,13-trien-18-oic acid; Dehydroabietate",CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,C20H28O2,"['[O;H,-]C(=O)']"
C15493,17396485,9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,C20H28O2,"['[O;H,-]C(=O)']"
C09163,11355,Pisiferic acid,CC(C)c1cc2c(cc1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,C20H28O3,"['[O;H,-]C(=O)']"
C16680,51091003,"all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid",CC(/C=C/C12OC1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O,C20H28O3,"['[O;H,-]C(=O)']"
C16679,51091002,all-trans-18-Hydroxyretinoic acid,CC(/C=C/C1=C(CO)CCCC1(C)C)=C\C=C\C(C)=C\C(=O)O,C20H28O3,"['[O;H,-]C(=O)']"
C16677,51091000,all-trans-4-Hydroxyretinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O,C20H28O3,"['[O;H,-]C(=O)']"
C06093,8359,Gibberellin A12 aldehyde,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)C1[C@@H]3C=O,C20H28O3,"['[O;H,-]C(=O)']"
C14717,17395716,"15-Deoxy-Delta12,14-PGJ2; 15-Deoxy-Delta12,14-prostaglandin J2; 15-Deoxy-PGJ2",CCCCC/C=C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,C20H28O3,"['[O;H,-]C(=O)']"
C11853,14015,Gibberellin A14 aldehyde,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C=O,C20H28O4,"['[O;H,-]C(=O)']"
C11857,14019,Gibberellin A12,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O4,"['[O;H,-]C(=O)']"
C11905,14067,Gibberellin A53 aldehyde,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C=O,C20H28O4,"['[O;H,-]C(=O)']"
C18175,96024391,"5,6-Epoxy-18R-HEPE; 5,6-Epoxy,18R-hydroxy-7E,9E,11Z,14Z,16E-eicosapentaenoic acid",CC[C@@H](O)/C=C/C=C\C/C=C/C=C/C=C/C1OC1CCCC(=O)O,C20H28O4,"['[O;H,-]C(=O)']"
C21818,,"Carnosic acid; Salvin; 11,12-Dihydroxyabieta-8,11,13-trien-20-oic acid",CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,C20H28O4,"['[O;H,-]C(=O)']"
C21846,,Sordaricin,CC(C)C1=CC2C[C@]3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO)[C@]13C(=O)O,C20H28O4,"['[O;H,-]C(=O)']"
C11860,14022,Gibberellin A15 open lactone,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(CO)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O5,"['[O;H,-]C(=O)']"
C11858,14020,Gibberellin A14,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O5,"['[O;H,-]C(=O)']"
C06094,8360,Gibberellin A53,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O5,"['[O;H,-]C(=O)']"
C11859,14021,Gibberellin A37 open lactone,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(CO)CC[C@H](O)[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O6,"['[O;H,-]C(=O)']"
C06095,8361,Gibberellin A44 diacid; Gibberellin A44 open lactone,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@]1(CO)CCC[C@@](C)(C(=O)O)[C@H]1[C@@H]3C(=O)O,C20H28O6,"['[O;H,-]C(=O)']"
C04631,7220,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine; UDP-N-acetylglucosamine-3-O-pyruvateether; UDP-N-acetylglucosamine enolpyruvate; UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine,C=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O)C(=O)O,C20H29N3O19P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C09109,11301,Hymatoxin A,C[C@]1(CCOS(=O)(=O)[O-])CC[C@@]2(O)C(=C[C@H]3OC(=O)[C@@]4(C)CCC[C@@]2(C)[C@@H]34)C1,C20H29O7S-,"['[O-]', '[O-]S(=O)(=O)O', 'O=S(=O)(O)']"
C20347,163312085,Rose bengal; Tetrachlorotetraiodofluorescein disodium salt,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+],C20H2Cl4I4Na2O5,"['[O-]', '[O;H,-]C(=O)']"
C20149,135626609,"9beta-Pimara-7,15-dien-19-oate",C=C[C@]1(C)CC[C@@H]2C(=CC[C@@H]3[C@]2(C)CCC[C@]3(C)C(=O)O)C1,C20H30O2,"['[O;H,-]C(=O)']"
C20208,163311951,syn-Stemoden-19-oate,C=C1CC[C@@]23C[C@@H]1C[C@@H]2CC[C@@H]1[C@]3(C)CCC[C@]1(C)C(=O)O,C20H30O2,"['[O;H,-]C(=O)']"
C06428,8663,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate; (5Z,8Z,11Z,14Z,17Z)-Icosapentaenoate; 5Z,8Z,11Z,14Z,17Z-Eicosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Icosa-5,8,11,14,17-pentaenoic acid",CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,C20H30O2,"['[O;H,-]C(=O)']"
C09159,11351,(+)-Pimaric acid; Dextropimaric acid,C=C[C@@]1(C)C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,C20H30O2,"['[O;H,-]C(=O)']"
C11888,14050,Levopimaric acid; L-Pimaric acid,CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,C20H30O2,"['[O;H,-]C(=O)']"
C12083,14234,"(5Z,7E,9E,14Z,17Z)-Icosapentaenoate; (5Z,7E,9E,14Z,17Z)-Eicosapentaenoic acid; (5Z,7E,9E,14Z,17Z)-Eicosapentaenoate; 5Z,7E,9E,14Z,17Z-Eicosapentaenoic acid; (5Z,7E,9E,14Z,17Z)-Icosa-5,7,9,14,17-pentaenoic acid",CC/C=C\C/C=C\CCC/C=C/C=C/C=C\CCCC(=O)O,C20H30O2,"['[O;H,-]C(=O)']"
C11889,14051,Neoabietic acid,CC(C)=C1C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,C20H30O2,"['[O;H,-]C(=O)']"
C09118,11310,Isopimaric acid,C=C[C@@]1(C)CC[C@H]2C(=CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C(=O)O)C1,C20H30O2,"['[O;H,-]C(=O)']"
C11874,14036,Kaur-16-en-18-oic acid; (-)-Kaur-16-en-19-oic acid; Kaurenic acid; Kaurenoic acid; ent-Kaur-16(17)-en-19-oic acid; ent-Kaurenoic acid; ent-Kaur-16-en-19-oic acid; ent-Kaur-16-en-19-oate,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,C20H30O2,"['[O;H,-]C(=O)']"
C06087,8353,"Abietate; Abietic acid; Abieta-7,13-dien-18-oate",CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,C20H30O2,"['[O;H,-]C(=O)']"
C12077,14228,"Palustric acid; NSC 148945; 8,13-Abietadien-18-oic acid",CC(C)C1=CC2=C(CC1)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,C20H30O2,"['[O;H,-]C(=O)']"
C02645,5622,"4,5-Leukotriene A4",CCCCC/C=C\C/C=C\C=C\C=C\C[C@H]1O[C@@H]1CCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C14807,17395805,"12-OxoETE; 12-KETE; (5Z,8Z,10E,14Z)-12-Oxoeicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-12-Oxoicosa-5,8,10,14-tetraenoic acid",CCCCC/C=C\CC(=O)/C=C/C=C\C/C=C\CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C11875,14037,ent-7alpha-Hydroxykaur-16-en-19-oic acid; (-)-Kaur-16-en-7beta-ol-19-oic acid; ent-7alpha-Hydroxykaur-16-en-19-oate,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1C[C@@H]3O,C20H30O3,"['[O;H,-]C(=O)']"
C13843,854088,"17R,18S-Epoxy-5Z,8Z,11Z,14Z-icosatetraenoic acid; (5Z,8Z,11Z,14Z)-(17R,18S)-17,18-Epoxyicosa-5,8,11,14-tetraenoic acid",CC[C@@H]1O[C@@H]1C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C00909,4164,"Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate",CCCCC/C=C\C/C=C\C=C\C=C\[C@@H]1O[C@H]1CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C04577,7178,"15-OxoETE; (5Z,8Z,11Z,13E)-15-Oxoicosa-5,8,11,13-tetraenoic acid; 15-Oxo-5,8,11-cis-13-trans-eicosatetraenoate; 15-Oxo-5,8,11-cis-13-trans-icosatetraenoate",CCCCCC(=O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C20212,163311955,Steviol; 13-hydroxykaur-16-en-18-oic acid,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O)C3,C20H30O3,"['[O;H,-]C(=O)']"
C18177,96024393,"18R-HEPE; 18R-Hydroxy-5Z,8Z,11Z,14Z,16E-eicosapentaenoic acid",CC[C@@H](O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C17956,103061389,Grandifloric acid,C=C1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O,C20H30O3,"['[O;H,-]C(=O)']"
C14732,17395731,"5-OxoETE; (6E,8Z,11Z,14Z)-5-Oxoicosa-6,8,11,14-tetraenoic acid; 5-Oxoeicosatetraenoic acid; 5-Oxoicosatetraenoic acid",CCCCC/C=C\C/C=C\C/C=C\C=C\C(=O)CCCC(=O)O,C20H30O3,"['[O;H,-]C(=O)']"
C09150,11342,17-Oxogrindelic acid,CC1(C)CCC[C@@]2(C)[C@H]1CC=C(C=O)[C@]21CC[C@@](C)(CC(=O)O)O1,C20H30O4,"['[O;H,-]C(=O)']"
C05957,8241,Prostaglandin J2; PGJ2,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,C20H30O4,"['[O;H,-]C(=O)']"
C05953,8237,Prostaglandin A2; PGA2; Medullin,CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O,C20H30O4,"['[O;H,-]C(=O)']"
C05955,8239,Prostaglandin C2; PGC2,CCCCC[C@H](O)/C=C/C1=CCC(=O)[C@@H]1C/C=C\CCCC(=O)O,C20H30O4,"['[O;H,-]C(=O)']"
C05958,8242,Delta-12-Prostaglandin J2; Delta-12-PGJ2,CCCCC[C@H](O)C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,C20H30O4,"['[O;H,-]C(=O)']"
C05954,8238,Prostaglandin B2; PGB2,CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1,C20H30O4,"['[O;H,-]C(=O)']"
